Date,Course,Off,Name,Type,Class,Pattern,Rating_Band,Age_Band,Sex_Rest,Dist,Dist_Y,Dist_M,Dist_F,Going,Num,Pos,Ran,Draw,Btn,Ovr_Btn,Horse,SP,Dec,Age,Sex,Wgt,Lbs,HG,Time,Jockey,Trainer,OR,RPR,TS,Prize,Sire,Dam,Damsire,Owner,Comment
2020-05-03,Sha-Tin,9:35,Monaveen Handicap (3yo+) (Course B) (Turf),Flat,Class 4,,,3yo+,,7f,1540,1408,7f,Good To Firm,9,4,14,12,0.3,1.25,Party Genius (AUS),7/5F,2.40,3,G,9-2,128,,1:21.93,Zac Purton,Douglas Whyte,53,57,,5611.22,Deep Field (AUS),Queen Of Quilts (AUS),Viscount,Richard Wong Chung Tak,In touch - ridden 2 1/2f out - kept on final furlong
2020-05-03,Sha-Tin,9:35,Monaveen Handicap (3yo+) (Course B) (Turf),Flat,Class 4,,,3yo+,,7f,1540,1408,7f,Good To Firm,2,5,14,10,1.25,2.5,Sam's Love (AUS),43/1,44.00,6,G,9-7,133,t,1:22.14,Antoine Hamelin,C H Yip,58,59,,3273.21,Smart Missile (AUS),Dashie Diva (AUS),Dash For Cash,Samuel Choi Lin Hung,Towards rear - ridden 2f out - stayed on well final furlong - nearest finish
2020-05-03,Sha-Tin,9:35,Monaveen Handicap (3yo+) (Course B) (Turf),Flat,Class 4,,,3yo+,,7f,1540,1408,7f,Good To Firm,11,6,14,4,0.3,2.75,Spicy Grill (AUS),15/1,16.00,3,G,8-9,121,,1:22.18,C Y Ho,K W Lui,46,46,,,Pierro (AUS),Amaliehaven (AUS),More Than Ready,Alex Ng Siu Ting Zoe Yam Yee Lam,Dwelt - towards rear - ridden 2f out - stayed on final furlong
2020-05-03,Sha-Tin,9:35,Monaveen Handicap (3yo+) (Course B) (Turf),Flat,Class 4,,,3yo+,,7f,1540,1408,7f,Good To Firm,5,7,14,8,.75,3.5,Harrier Jet (AUS),12/1,13.00,8,G,9-4,130,tb,1:22.30,Karis Teetan,P OSullivan,55,53,,,Dane Shadow (AUS),Borobodur (AUS),Strategic,Wei Yu Liu He,Took keen hold in midfield - ridden 2 1/2f out - kept on same pace
2020-05-03,Sha-Tin,9:35,Monaveen Handicap (3yo+) (Course B) (Turf),Flat,Class 4,,,3yo+,,7f,1540,1408,7f,Good To Firm,3,8,14,5,1.25,4.75,Forza Angel (GB),126/1,127.00,6,G,9-2,128,,1:22.51,H T Mo,Y S Tsui,56,51,,,Mayson (GB),Noble One (GB),Primo Dominie,Tse Ming Yee,Tracked leaders - ridden 2 1/2f out - chased leader under 2f out - weakened final 150yds
2020-05-03,Sha-Tin,9:35,Monaveen Handicap (3yo+) (Course B) (Turf),Flat,Class 4,,,3yo+,,7f,1540,1408,7f,Good To Firm,14,9,14,14,0.3,5.25,Winwin Thirtythree (NZ),43/10,5.30,4,G,8-6,118,b,1:22.59,Joao Moreira,P F Yiu,43,37,,,Showcasing (GB),Abenroad (NZ),Danroad,Specific Syndicate,In rear - ridden 2 1/2f out - wide into straight - stayed on final furlong - never dangerous
2020-05-03,Sha-Tin,9:35,Monaveen Handicap (3yo+) (Course B) (Turf),Flat,Class 4,,,3yo+,,7f,1540,1408,7f,Good To Firm,6,10,14,11,1,6.25,Sprint Forward (AUS),54/10,6.40,4,G,9-4,130,tp,1:22.76,Blake Shinn,John Moore,55,46,,,Lope De Vega (IRE),Macarthur Park (AUS),Rock Of Gibraltar,C Chan Cham Chuen S Chan Cham Man V Chan Cham Wai,Towards rear of midfield - ridden and no impression from 2f out
2020-05-03,Sha-Tin,9:35,Monaveen Handicap (3yo+) (Course B) (Turf),Flat,Class 4,,,3yo+,,7f,1540,1408,7f,Good To Firm,7,11,14,3,1,7.25,Diamond King (NZ),34/1,35.00,8,G,9-3,129,tb,1:22.93,Matthew Chadwick,T P Yung,54,42,,,OReilly (NZ),The Dazzler (NZ),Centaine,Tang Kui Ming,Towards rear of midfield - ridden and no impression from over 2f out
2020-05-03,Sha-Tin,9:35,Monaveen Handicap (3yo+) (Course B) (Turf),Flat,Class 4,,,3yo+,,7f,1540,1408,7f,Good To Firm,8,12,14,7,.75,8,Care Free Prince (AUS),22/1,23.00,7,G,8-11,123,b,1:23.05,C Victor Wong,K L Man,53,39,,,Street Sense (USA),Angora (AUS),Barathea,Care Free Syndicate,Chased leader - ridden 2 1/2f out - weakened over 1f out
2020-05-03,Sha-Tin,9:35,Monaveen Handicap (3yo+) (Course B) (Turf),Flat,Class 4,,,3yo+,,7f,1540,1408,7f,Good To Firm,10,13,14,13,.5,8.5,Dragon Pride (AUS),64/1,65.00,3,C,8-9,121,b1,1:23.14,Chad Schofield,A T Millard,46,31,,,Sebring (AUS),Lady Krovanh (AUS),Dehere,Dr Kelvin Chong Man Yuk,Always towards rear
2020-05-03,Sha-Tin,9:35,Monaveen Handicap (3yo+) (Course B) (Turf),Flat,Class 4,,,3yo+,,7f,1540,1408,7f,Good To Firm,1,14,14,6,.75,9.25,Lasting Friendship (AUS),30/1,31.00,6,G,9-0,126,,1:23.26,K H Alfred Chan,L Ho,58,41,,,Commands (AUS),Loch Maryanne (AUS),General Nediym,Forever Friendship Syndicate,Midfield on outside - ridden and lost place over 2f out - soon no impression
2020-05-03,Sha-Tin,8:35,Norman Conqueror Handicap (3yo+) (Course B) (Turf),Flat,Class 4,,,3yo+,,1m,1760,1609,8f,Good To Firm,7,1,14,7,0,0,Decisive Action (IRE),101/20,6.05,4,G,8-12,124,,1:34.09,Zac Purton,C H Yip,51,71,,53306.58,Rip Van Winkle (IRE),Shared Experience (GB),Ravens Pass,Friends Of Pok Oi Syndicate,In touch - ridden and chased leader 2f out - led over 1f out - kept on well and drew clear final furlong - quite comfortably
2020-05-03,Sha-Tin,8:35,Norman Conqueror Handicap (3yo+) (Course B) (Turf),Flat,Class 4,,,3yo+,,1m,1760,1609,8f,Good To Firm,12,2,14,5,3.75,3.75,Enjoy Life (NZ),9/1,10.00,6,G,8-5,117,,1:34.72,T H So,Y S Tsui,46,57,,20574.47,Falkirk (NZ),Sorbello (NZ),Golan,Enrico Chow Yue Hin,Towards rear - steady headway on wide outside from 3f out - ridden over 2f out - stayed on well from under 2f out - went 2nd 50yds out - no chance with clear winner
2020-05-03,Sha-Tin,8:35,Norman Conqueror Handicap (3yo+) (Course B) (Turf),Flat,Class 4,,,3yo+,,1m,1760,1609,8f,Good To Firm,1,3,14,8,.5,4.25,Monster Kaka (NZ),9/1,10.00,5,G,9-7,133,,1:34.80,Blake Shinn,D J Hall,60,70,,10754.84,Makfi (GB),Pineau (NZ),Carnegie,Kathleen Shi Pui Ka,Midfield - ridden and took closer order approaching 2f out - kept on well - not going pace to challenge
2020-05-03,Sha-Tin,8:35,Norman Conqueror Handicap (3yo+) (Course B) (Turf),Flat,Class 4,,,3yo+,,1m,1760,1609,8f,Good To Firm,14,4,14,2,0.3,4.5,Little General (NZ),54/10,6.40,4,G,8-1,113,,1:34.84,Matthew Chadwick,C S Shum,40,49,,5611.22,Cape Blanco (IRE),Tuesdays Child (NZ),Zabeel,Ko Piu Syndicate,Towards rear of midfield - ridden and kept on steadily from 2 1/2f out - never going pace to challenge
2020-05-03,Sha-Tin,8:35,Norman Conqueror Handicap (3yo+) (Course B) (Turf),Flat,Class 4,,,3yo+,,1m,1760,1609,8f,Good To Firm,8,5,14,14,0.3,4.75,Bulletproof (NZ),18/1,19.00,3,G,8-9,121,,1:34.88,Matthew Poon,P F Yiu,50,58,,3273.21,Dissident (AUS),Tempting Delight (AUS),Northern Meteor,Kams Lam Kam Chin,Held up towards rear - ridden 2f out - kept on from over 1f out - never dangerous
2020-05-03,Sha-Tin,8:35,Norman Conqueror Handicap (3yo+) (Course B) (Turf),Flat,Class 4,,,3yo+,,1m,1760,1609,8f,Good To Firm,13,6,14,3,.5,5.25,Vital Spring (NZ),11/1,12.00,7,G,8-5,117,t,1:34.97,C Y Ho,K W Lui,44,51,,,Per Incanto (USA),Vital Choice (AUS),Stratum,Alexander Wong,Towards rear - ridden 2 1/2f out - headway from 1 1/2f out - no further impression final furlong
2020-05-03,Sha-Tin,8:35,Norman Conqueror Handicap (3yo+) (Course B) (Turf),Flat,Class 4,,,3yo+,,1m,1760,1609,8f,Good To Firm,10,7,14,10,.5,5.75,Snow Airjet (NZ),10/1,11.00,4,G,8-4,116,t,1:35.05,K H Alfred Chan,P F Yiu,50,56,,,Rip Van Winkle (IRE),Camellia (NZ),Redoutes Choice,Chung Chin Yan,Led - ridden 2f out - headed over 1f out - weakened final 100yds
2020-05-03,Sha-Tin,8:35,Norman Conqueror Handicap (3yo+) (Course B) (Turf),Flat,Class 4,,,3yo+,,1m,1760,1609,8f,Good To Firm,3,8,14,13,.75,6.5,Starship (AUS),25/1,26.00,7,G,9-5,131,b,1:35.17,Neil Callan,P OSullivan,58,62,,,Husson (ARG),Ourkohinoor (AUS),King Cugat,David Sin Wai Kin,In rear - ridden 3f out - kept on final furlong - never dangerous
2020-05-03,Sha-Tin,8:35,Norman Conqueror Handicap (3yo+) (Course B) (Turf),Flat,Class 4,,,3yo+,,1m,1760,1609,8f,Good To Firm,5,9,14,6,2.75,9.25,Galactic (AUS),19/10F,2.90,3,G,9-0,126,,1:35.63,Joao Moreira,Douglas Whyte,53,51,,,Deep Field (AUS),Darazani (AUS),Redoutes Choice,Alliance Sage Syndicate,In touch - ridden 2f out - weakened from 1 1/2f out
2020-05-03,Sha-Tin,8:35,Norman Conqueror Handicap (3yo+) (Course B) (Turf),Flat,Class 4,,,3yo+,,1m,1760,1609,8f,Good To Firm,6,10,14,9,1.5,10.75,King Dragon (NZ),13/1,14.00,3,G,9-0,126,v1,1:35.88,Antoine Hamelin,K L Man,53,48,,,Savabeel (AUS),Miss Montjeu (NZ),Montjeu,Peter Chu Ka Lok,Towards rear of midfield - ridden 2 1/2f out - lost place 2f out - soon no impression
2020-05-03,Sha-Tin,8:35,Norman Conqueror Handicap (3yo+) (Course B) (Turf),Flat,Class 4,,,3yo+,,1m,1760,1609,8f,Good To Firm,11,11,14,4,6.5,17.25,Glenealy Pals (NZ),274/1,275.00,4,G,8-9,121,ht1,1:36.97,V Borges,C H Yip,48,28,,,Tavistock (NZ),Anzac Green (NZ),Black Minnaloushe,Glenealy Pals Racing Syndicate,Towards rear of midfield - ridden 2 1/2f out - weakened 2f out
2020-05-03,Sha-Tin,8:35,Norman Conqueror Handicap (3yo+) (Course B) (Turf),Flat,Class 4,,,3yo+,,1m,1760,1609,8f,Good To Firm,9,12,14,1,0.05,17.5,So Glorious (AUS),209/1,210.00,5,G,8-12,124,,1:37.02,H T Mo,Y S Tsui,54,34,,,So You Think (NZ),Malasun (AUS),Red Ransom,Glorious Kangyu Racing Syndicate,Chased leader - ridden over 2f out - weakened 1 1/2f out
2020-05-03,Sha-Tin,8:35,Norman Conqueror Handicap (3yo+) (Course B) (Turf),Flat,Class 4,,,3yo+,,1m,1760,1609,8f,Good To Firm,2,13,14,12,3.5,21,Nuremberg (IRE),42/1,43.00,4,G,9-6,132,tb,1:37.59,Karis Teetan,A S Cruz,59,31,,,War Command (USA),Mackenzies Friend (GB),Selkirk,Rocky Chen Sze Lok,Always in rear
2020-05-03,Sha-Tin,8:35,Norman Conqueror Handicap (3yo+) (Course B) (Turf),Flat,Class 4,,,3yo+,,1m,1760,1609,8f,Good To Firm,4,14,14,11,6.25,27.25,African Sky (GB),350/1,351.00,5,G,9-2,128,tp,1:38.63,M L Yeung,Jimmy Ting,55,12,,,Shamardal (USA),Angelita (IRE),Alzao,Tormenta Syndicate,Tracked leaders - ridden 3f out - lost place over 2f out - soon beaten and eased
2020-05-03,Sha-Tin,8:00,Manicou Handicap (3yo+) (Dirt),Flat,Class 4,,,3yo+,,6f,1320,1207,6f,Standard,11,1,12,5,0,0,Little Thunder (AUS),73/10,8.30,4,G,7-13,111,b,1:8.85,C Victor Wong,A T Millard,43,55,,53306.58,Hussonet (USA),Smytzers Thunder (AUS),Thunder Gulch,Treinta Pares Syndicate,Chased leader - ridden and kept on well from 2f out - led 100yds out - ridden out
2020-05-03,Sha-Tin,8:00,Manicou Handicap (3yo+) (Dirt),Flat,Class 4,,,3yo+,,6f,1320,1207,6f,Standard,6,2,12,1,1.25,1.25,Skyey Supreme (IRE),34/1,35.00,5,G,8-11,123,tb,1:9.06,C Y Ho,K W Lui,50,58,,20574.47,Henrythenavigator (USA),Kykuit (IRE),Green Desert,Forever Favourite Syndicate,In touch - ridden over 2f out - kept on well final furlong - went 2nd close home
2020-05-03,Sha-Tin,8:00,Manicou Handicap (3yo+) (Dirt),Flat,Class 4,,,3yo+,,6f,1320,1207,6f,Standard,4,3,12,10,.5,1.75,Excel Delight (AUS),19/10F,2.90,4,G,9-1,127,h,1:9.14,Joao Moreira,J Size,54,60,,10754.84,Exceed And Excel (AUS),Miss Krovanh (AUS),Zabeel,Wilson Law Wai Shan,Towards rear of midfield - ridden 3f out - stayed on well from over 1f out - nearest finish
2020-05-03,Sha-Tin,8:00,Manicou Handicap (3yo+) (Dirt),Flat,Class 4,,,3yo+,,6f,1320,1207,6f,Standard,7,4,12,12,.5,2.25,Striking Mr C (NZ),51/10,6.10,5,G,8-11,123,tb,1:9.22,K C Leung,T P Yung,50,55,,5611.22,Super Easy (NZ),Charming Elle (AUS),Al Samer,Vanessa Lam Wai Shan,Led - ridden clear 2f out - headed 100yds out - weakened closing stages
2020-05-03,Sha-Tin,8:00,Manicou Handicap (3yo+) (Dirt),Flat,Class 4,,,3yo+,,6f,1320,1207,6f,Standard,8,5,12,7,1,3.25,Star Superior (AUS),51/1,52.00,7,G,8-6,118,,1:9.39,H T Mo,C W Chang,48,50,,3273.21,Reward For Effort (AUS),Sister Livia (AUS),Galileo,Li Si Rong,In rear - ridden 3f out - stayed on final furlong - nearest finish
2020-05-03,Sha-Tin,8:00,Manicou Handicap (3yo+) (Dirt),Flat,Class 4,,,3yo+,,6f,1320,1207,6f,Standard,10,6,12,8,0.3,3.5,Wayfoong Charmer (AUS),89/10,9.90,5,G,8-6,118,b,1:9.43,V Borges,P OSullivan,45,46,,,Dream Ahead (USA),Salamander Bay (AUS),Anabaa,Wayfoong Syndicate,Midfield - ridden 2f out - kept on steadily final furlong
2020-05-03,Sha-Tin,8:00,Manicou Handicap (3yo+) (Dirt),Flat,Class 4,,,3yo+,,6f,1320,1207,6f,Standard,2,7,12,6,1.25,4.75,Goldie Flanker (NZ),74/10,8.40,7,G,9-6,132,,1:9.64,Karis Teetan,K L Man,59,56,,,Rip Van Winkle (IRE),Showusyourpins (NZ),Pins,Wong Chor Kei,Towards rear - ridden 3f out - stayed on final furlong - never dangerous
2020-05-03,Sha-Tin,8:00,Manicou Handicap (3yo+) (Dirt),Flat,Class 4,,,3yo+,,6f,1320,1207,6f,Standard,9,8,12,4,1,5.75,Splendid Timing (AUS),38/1,39.00,5,G,8-5,117,b,1:9.81,T H So,C H Yip,46,39,,,Sepoy (AUS),Secret Indulgence (NZ),Fastnet Rock,Kan Lam Man Wah Elsa Chan,Towards rear - ridden 2 1/2f out - kept on final furlong - never dangerous
2020-05-03,Sha-Tin,8:00,Manicou Handicap (3yo+) (Dirt),Flat,Class 4,,,3yo+,,6f,1320,1207,6f,Standard,12,9,12,2,0.3,6,Supreme Patrol (SAF),31/1,32.00,5,G,8-4,116,b,1:9.85,M L Yeung,D E Ferraris,43,35,,,Var (USA),Covenant (SAF),Western Winter,Alan Chow Kwun Lun Gordon Fung Ping Chung,Midfield - ridden 2 1/2f out - weakened steadily final furlong
2020-05-03,Sha-Tin,8:00,Manicou Handicap (3yo+) (Dirt),Flat,Class 4,,,3yo+,,6f,1320,1207,6f,Standard,3,10,12,9,.5,6.5,Joyful Moments (AUS),14/1,15.00,8,G,9-3,129,b,1:9.93,Zac Purton,Richard Gibson,56,47,,,Sequalo (AUS),Cheer Girl (AUS),Celestial Dancer,Raymond Chow Wai Kam Lau Wing Sang,Dwelt - towards rear - ridden and effort 2f out - weakened steadily final furlong
2020-05-03,Sha-Tin,8:00,Manicou Handicap (3yo+) (Dirt),Flat,Class 4,,,3yo+,,6f,1320,1207,6f,Standard,5,11,12,11,1.75,8.25,M M Johnny (AUS),13/1,14.00,3,R,8-11,123,b,1:10.22,Chad Schofield,Y S Tsui,50,35,,,Better Than Ready (AUS),Belle Soleil (AUS),Redoutes Choice,Danny Chan Kwan Mun,Slowly into stride - tracked leaders after 2f - ridden and outpaced 3f out - weakened from 1 1/2f out
2020-05-03,Sha-Tin,8:00,Manicou Handicap (3yo+) (Dirt),Flat,Class 4,,,3yo+,,6f,1320,1207,6f,Standard,1,12,12,3,1.5,9.75,Dollar Reward (GB),63/10,7.30,7,G,9-7,133,et,1:10.47,Antoine Hamelin,C S Shum,60,40,,,Shamardal (USA),Cape Dollar (IRE),Cape Cross,Howard Tai Wai Yin Yim Hin Keung,Midfield - ridden over 2f out - weakened over 1f out
2020-05-03,Sha-Tin,7:00,Isle Of Man Handicap (3yo+) (Course B) (Turf),Flat,Class 4,,,3yo+,,5f,1100,1006,5f,Good,6,1,14,13,0,0,Fabulous Eight (AUS),47/20F,3.35,4,G,8-13,125,t,0:55.79,Joao Moreira,P F Yiu,52,66,,53306.58,Dream Ahead (USA),Coco Kerringle (AUS),Exceed And Excel,Uno Eight Syndicate,Midfield - ridden 2f out - stayed on well from 1 1/2f out - led 100yds out - ridden out
2020-05-03,Sha-Tin,7:00,Isle Of Man Handicap (3yo+) (Course B) (Turf),Flat,Class 4,,,3yo+,,5f,1100,1006,5f,Good,8,2,14,10,.5,.5,Kinda Cool (NZ),3/1,4.00,3,G,8-13,125,,0:55.87,Zac Purton,F C Lor,52,64,,20574.47,Per Incanto (USA),Virginia Key (IRE),Mark Of Esteem,Righteousness Syndicate,In touch in midfield - ridden and stayed on from under 2f out - no impression on winner final 100yds
2020-05-03,Sha-Tin,7:00,Isle Of Man Handicap (3yo+) (Course B) (Turf),Flat,Class 4,,,3yo+,,5f,1100,1006,5f,Good,9,3,14,9,.5,1,Dream Team (AUS),87/10,9.70,3,G,8-11,123,t,0:55.96,Chad Schofield,A T Millard,50,60,,10754.84,Rubick (AUS),Honeymoon Cruise (AUS),Fastnet Rock,Alex Fung Wai Kai Dannis Lee Jor Hung Et Al,Led - ridden 1 1/2f out - headed 100yds out - kept on
2020-05-03,Sha-Tin,7:00,Isle Of Man Handicap (3yo+) (Course B) (Turf),Flat,Class 4,,,3yo+,,5f,1100,1006,5f,Good,5,4,14,8,2,3,Dublin Star (NZ),57/10,6.70,3,G,9-0,126,b,0:56.29,Antoine Hamelin,K L Man,53,56,,5611.22,Savabeel (AUS),Maxmara (NZ),OReilly,Maria Teresa Chu,Tracked leaders - ridden and kept on same pace from under 2f out
2020-05-03,Sha-Tin,7:00,Isle Of Man Handicap (3yo+) (Course B) (Turf),Flat,Class 4,,,3yo+,,5f,1100,1006,5f,Good,10,5,14,12,1,4,Majestic Conqueror (AUS),11/1,12.00,5,G,8-10,122,t,0:56.46,V Borges,T P Yung,49,49,,3273.21,Starspangledbanner (AUS),Gibraltar Range (AUS),Rock Of Gibraltar,Mandy Ching Tsin Wai,In touch - chased leader approaching 2f out - soon ridden - faded final furlong
2020-05-03,Sha-Tin,7:00,Isle Of Man Handicap (3yo+) (Course B) (Turf),Flat,Class 4,,,3yo+,,5f,1100,1006,5f,Good,3,6,14,11,0.3,4.25,Magic Supreme (AUS),34/1,35.00,4,G,9-4,130,t,0:56.50,Blake Shinn,John Moore,57,56,,,Zoustar (AUS),Any Wonder (AUS),Fasliyev,Jason Tam Siu Keung,Midfield - ridden and kept on same pace from 2f out
2020-05-03,Sha-Tin,7:00,Isle Of Man Handicap (3yo+) (Course B) (Turf),Flat,Class 4,,,3yo+,,5f,1100,1006,5f,Good,7,7,14,7,0.3,4.5,Flying Spirit (NZ),105/1,106.00,4,G,8-11,123,,0:56.54,T H So,Douglas Whyte,52,49,,,Stratum (AUS),Traffic (AUS),Lonhro,Raa Fraternity Syndicate,In rear - ridden 2 1/2f out - stayed on final furlong - never in contention
2020-05-03,Sha-Tin,7:00,Isle Of Man Handicap (3yo+) (Course B) (Turf),Flat,Class 4,,,3yo+,,5f,1100,1006,5f,Good,13,8,14,6,0.1,4.75,Here Comes Ted (NZ),17/2,9.50,3,G,8-6,118,b,0:56.60,Karis Teetan,D E Ferraris,45,42,,,Per Incanto (USA),Princess Annaliese (NZ),Van Nistelrooy,Montgomery Ho Shun Wah Peter P C Fan Et Al,In touch in midfield - ridden 2f out - faded final furlong
2020-05-03,Sha-Tin,7:00,Isle Of Man Handicap (3yo+) (Course B) (Turf),Flat,Class 4,,,3yo+,,5f,1100,1006,5f,Good,4,9,14,5,1,5.75,Chung Wah Spirit (AUS),11/1,12.00,6,G,9-1,127,tb,0:56.75,Matthew Poon,C H Yip,56,49,,,Dash For Cash (AUS),Letter From France (AUS),Exceed And Excel,Chung Wah Racing Syndicate,In rear - ridden 2 1/2f out - stayed on final furlong - never in contention
2020-05-03,Sha-Tin,7:00,Isle Of Man Handicap (3yo+) (Course B) (Turf),Flat,Class 4,,,3yo+,,5f,1100,1006,5f,Good,11,10,14,2,1.25,7,Qipao Boss (AUS),15/1,16.00,3,C,8-9,121,h1,0:56.96,C Y Ho,D J Hall,48,37,,,Reward For Effort (AUS),Sylkat Eclipse (AUS),Dehere,Liu Sing Cheong Eric Liu Kar Hang,Outpaced and behind - stayed on final furlong - never in contention
2020-05-03,Sha-Tin,7:00,Isle Of Man Handicap (3yo+) (Course B) (Turf),Flat,Class 4,,,3yo+,,5f,1100,1006,5f,Good,14,11,14,3,.75,7.75,Master Galaxy (NZ),92/1,93.00,4,G,8-3,115,,0:57.08,H T Mo,Y S Tsui,45,31,,,Align (AUS),Stark Galaxy (NZ),Stark South,Li Cham Kuen Li Ming Choi,Chased leader - ridden over 2f out - weakened from 1 1/2f out
2020-05-03,Sha-Tin,7:00,Isle Of Man Handicap (3yo+) (Course B) (Turf),Flat,Class 4,,,3yo+,,5f,1100,1006,5f,Good,1,12,14,14,0.1,7.75,Split Of A Second (AUS),29/1,30.00,6,G,9-2,128,h,0:57.10,C Victor Wong,L Ho,60,46,,,Helmet (AUS),Umoya (GB),Nashwan,Merry Gang Syndicate,Towards rear of main group - ridden over 2f out - weakened final 100yds
2020-05-03,Sha-Tin,7:00,Isle Of Man Handicap (3yo+) (Course B) (Turf),Flat,Class 4,,,3yo+,,5f,1100,1006,5f,Good,2,13,14,4,3,10.75,Copartner Spirit (AUS),301/1,302.00,4,G,9-5,131,,0:57.58,Neil Callan,Richard Gibson,58,33,,,I Am Invincible (AUS),Youre Discreet (AUS),Elusive Quality,Copartner Spirit Syndicate,Dwelt - towards rear of midfield - ridden over 2f out - weakened final furlong
2020-05-03,Sha-Tin,7:00,Isle Of Man Handicap (3yo+) (Course B) (Turf),Flat,Class 4,,,3yo+,,5f,1100,1006,5f,Good,12,14,14,1,30,40.75,Jiangxi Stamina (AUS),179/1,180.00,4,G,8-8,120,tb1,1:2.58,K C Leung,W Y So,47,,,,Moshe (AUS),Queens Lager (AUS),Lago Delight,Kelvin Lau Sik Suen,Towards rear of midfield - bucked repeatedly and dropped to rear after 1f - soon tailed off
2020-04-26,Sha-Tin,6:45,Oriental Express Handicap (3yo+) (Course A) (Turf),Flat,Class 4,,,3yo+,,6f,1320,1207,6f,Good,10,1,14,6,0,0,True Legend (AUS),205/10,21.50,3,C,8-12,124,p,1:9.40,Karis Teetan,F C Lor,51,64,,53306.58,Deep Field (AUS),Jolie Bay (AUS),Fastnet Rock,Cheung Sui Ling,Made all - ridden clear from under 1f out - driven and began to weaken final 100yds - just held on
2020-04-26,Sha-Tin,6:45,Oriental Express Handicap (3yo+) (Course A) (Turf),Flat,Class 4,,,3yo+,,6f,1320,1207,6f,Good,1,2,14,12,0.1,0.1,Good Luck Friend (NZ),7/5F,2.40,3,G,9-7,133,p,1:9.43,Zac Purton,P F Yiu,60,73,,20574.47,Swiss Ace (AUS),Maravilla (NZ),Postponed,Siu Chak Wai Siu Wing Kin,With leader - ridden 2f out - outpaced by leader from under 2f out - driven and kept on well final furlong - closed final 100yds - just failed
2020-04-26,Sha-Tin,6:45,Oriental Express Handicap (3yo+) (Course A) (Turf),Flat,Class 4,,,3yo+,,6f,1320,1207,6f,Good,9,3,14,9,.75,.75,So We Joy (AUS),36/1,37.00,4,G,8-12,124,tp,1:9.53,C Y Ho,John Moore,51,62,,10754.84,So You Think (NZ),Soho Secret (AUS),Lucky Owners,Good Hope Syndicate,Towards rear of midfield - ridden 2f out - stayed on well final furlong - nearest finish
2020-04-26,Sha-Tin,6:45,Oriental Express Handicap (3yo+) (Course A) (Turf),Flat,Class 4,,,3yo+,,6f,1320,1207,6f,Good,4,4,14,2,.5,1.25,Casa De Forca (FR),7/1,8.00,5,G,9-2,128,b,1:9.61,Chad Schofield,A S Cruz,55,64,,5611.22,Siyouni (FR),Storma (FR),Starborough,Leslie Tang Wai Yip Tang Chang Li Fang,In touch in midfield - ridden 2f out - kept on final furlong - not able to challenge
2020-04-26,Sha-Tin,6:45,Oriental Express Handicap (3yo+) (Course A) (Turf),Flat,Class 4,,,3yo+,,6f,1320,1207,6f,Good,8,5,14,5,0.1,1.5,Judy's Star (AUS),33/10,4.30,3,G,8-12,124,,1:9.67,Blake Shinn,P OSullivan,51,60,,3273.21,Sebring (AUS),Seeking Attention (AUS),Exceed And Excel,Jamson Chan Wing Chai Au Yeung Ying Ho T Chan Tien Kay,Towards rear - ridden and good headway from under 2f out - kept on final furlong - nearest finish
2020-04-26,Sha-Tin,6:45,Oriental Express Handicap (3yo+) (Course A) (Turf),Flat,Class 4,,,3yo+,,6f,1320,1207,6f,Good,2,6,14,4,1.25,2.75,Honest Way (NZ),13/1,14.00,5,G,9-7,133,b,1:9.86,Neil Callan,D E Ferraris,60,65,,,Per Incanto (USA),Our Foil (AUS),Danzero,Mr Mrs Robert Lau Siu Kit,Midfield - ridden 2 1/2f out - kept on from 1 1/2f out until no extra final 100yds
2020-04-26,Sha-Tin,6:45,Oriental Express Handicap (3yo+) (Course A) (Turf),Flat,Class 4,,,3yo+,,6f,1320,1207,6f,Good,6,7,14,11,2.5,5.25,Rhapsody (AUS),39/10,4.90,3,C,8-13,125,,1:10.28,Joao Moreira,J Size,52,49,,,Hinchinbrook (AUS),Teasing (AUS),More Than Ready,The Hon Mrs Andrew Li Kwok Nang,In touch - ridden over 2f out - weakened final furlong
2020-04-26,Sha-Tin,6:45,Oriental Express Handicap (3yo+) (Course A) (Turf),Flat,Class 4,,,3yo+,,6f,1320,1207,6f,Good,11,8,14,1,0.3,5.5,Stock Legend (AUS),22/1,23.00,3,G,8-11,123,hb,1:10.32,Antoine Hamelin,Jimmy Ting,50,46,,,Sidestep (AUS),Adjourn (AUS),Waajib,Ringo Chan Kwok Yuen,Midfield - ridden and no impression from 2f out
2020-04-26,Sha-Tin,6:45,Oriental Express Handicap (3yo+) (Course A) (Turf),Flat,Class 4,,,3yo+,,6f,1320,1207,6f,Good,14,9,14,14,.5,6,Speedy Dragon (AUS),131/1,132.00,5,G,8-8,120,,1:10.40,V Borges,D J Hall,47,41,,,Exceed And Excel (AUS),Innovation Girl (AUS),Rubiton,Super Excellent Partners Syndicate,Midfield - wide into straight and lost place - soon ridden and no impression
